¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï¤¤¥¿¸ô661~690¸¹,26.39,¦í,,,1050513,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0661027,69.18,5,3,3,¦³,µL,6250000,90344,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPQPMLSKPHLFFCF98DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°Ï¤¤¥¡¸ô151~180¸¹,33.3,¨ä¥L,,,1050616,¤g¦a3«Øª«1¨®¦ì1,¤Q¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1011114,197.4,45,2,2,¦³,¦³,27500000,139311,©Y¹D¥­­±,25.49,0,,RPPOMLSLPHLFFCF88DA
·s©±°Ï,¤g¦a,¦w®õ¬q1171~1200¦a¸¹,4.53,¨ä¥L,,,1050624,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,104643,23100,,0.0,0,,RPXNMLMKQHLFFCF98DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï´_¿³¸ô29«Ñ1~30¸¹,44.23,¤u,,,1050530,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0571005,103.93,3,2,1,¦³,µL,9200000,88521,,0.0,0,,RPSOMLNKPHLFFCF58DA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°ÏºÖ¼w¤@¸ô201«Ñ1~30¸¹,13.23,¦í,,,1050530,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830617,86.95,3,2,1,¦³,¦³,8400000,96607,,0.0,0,,RPTNMLPKPHLFFDF88DA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°ÏºÖ¼w¤@¸ô91~120¸¹,19.11,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940128,101.71,3,2,2,¦³,¦³,9300000,91436,,0.0,0,,RPPNMLRKPHLFFDF68DA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï±d¹çµó83«Ñ1~30¸¹,15.28,¦í,,,1050515,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841021,73.75,3,2,1,¦³,¦³,8800000,119322,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPOOMLTKPHLFFDF88DA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï¤ô·½¸ô¤G¬q110«Ñ2§Ë1~30¸¹,27.6,¦í,,,1050604,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0690728,70.34,2,2,2,¦³,µL,4680000,66534,,0.0,0,,RPPQMLTKPHLFFDF56DA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï©¾§µ¤@¸ô31~60¸¹,20.17,¦í,,,1050605,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0980923,170.45,3,2,2,¦³,¦³,13800000,80962,©Y¹D¥­­±,27.45,0,,RPUOMLOLPHLFFBF88DA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°Ï¤¤¥¿¸ô691~720¸¹,10.34,¤u,,,1050618,¤g¦a2«Øª«1¨®¦ì0,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0980929,91.81,2,2,1,¦³,¦³,9000000,98029,,0.0,0,,RPWPMLPKPHLFFBF56DA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°Ï«Ø¦wµó31~60¸¹,22.15,¦í,,,1050605,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840116,149.43,3,2,2,¦³,¦³,13300000,89005,©Y¹D¾÷±ñ,0.0,0,,RPOQMLPKPHLFFBF48DA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°ÏÀs¬uµó90«Ñ1~30¸¹,18.36,¦í,,,1050521,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870402,91.35,2,1,1,¦³,¦³,11060000,121073,,0.0,0,,RPPNMLRKPHLFFAF38DA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¿w¦æ¸ô¤G¬q161«Ñ1~30¸¹,16.92,°Ó,,,1050608,¤g¦a2«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811022,120.59,3,2,2,¦³,¦³,9600000,79609,,0.0,0,,RPWNMLOKPHLFFAF78DA
Åaºq°Ï,¤g¦a,»ñ»ï¬q181~210¦a¸¹,209.39,¦í,,,1050702,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7109471,33953,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPXOMLLJQHLFFIF76CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T®l°Ï¥Á¥Íµó1«Ñ1~30¸¹,33.48,¦í,,,1050607,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0770201,96.18,3,2,2,¦³,µL,4800000,49906,,0.0,0,Á`»ù§tÃØ¼ö¤ô¾¹¡B¥Ë´µÄl¡B§N®ð2¥x¡B¼p¨ã¡B¬y²z¥x¡B±Æªo·Ï¾÷µ¥³Ã­Ñ¡C¥»¼Ðªºª«¦³º¯º|¤ô¡A¦ì¸m¦b©Ð¶¡¥~Àð¡B´Z©Ò¤º¥~Àð¡B¤ÑªáªO«á¶§¥x¥~Àð¡A½æ¤è¹ïº¯º|¤ôµL»Ý­×Âµ¡A¥Ñ¶R¤è¦Û¦æ©Ó¨ü­t¾á¡C¾ÀÀù²{¶H¨Ì²{ªpÂI¥æ,RPSPMLSLPHLFFIF17CA
Åaºq°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Åaºq°Ï¤¤¤s¸ô329«Ñ26§Ë1~30¸¹,35.68,¦í,,,1050615,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020927,212.09,4,2,2,¦³,¦³,11000000,51865,©Y¹D¥­­±,50.2,0,Á`»ù§tÃØ¿O¹¢¡Bµ¡Ã®(¬[)¡B¼ö¤ô¾¹¡B¥Ë´µÄl¡B§N®ð1¥x¡B¼p¨ã¡B¬y²z¥x¡B±Æªo·Ï¾÷¡B¤ÑµM¥Ë´µµ¥³Ã­Ñ¡C,RPVPMLSLPHLFFIF47CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¾ðªL°Ï¾Ç¦¨¸ô751~780¸¹,28.37,¦í,,,1050608,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0981001,198.9,4,2,2,¦³,¦³,17200000,86476,©Y¹D¥­­±,33.08,0,§t³Ã­Ñ³]³Æ,RPQNMLPLPHLFFIF09CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T®l°Ï´_¿³¸ô459«Ñ1~30¸¹,10.86,¦í,,,1050228,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841013,112.22,3,2,2,¦³,¦³,6800000,60595,,0.0,0,,RPSNMLSLPHLFFIF96CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T®l°Ï¥Á¥Íµó1«Ñ1~30¸¹,18.17,¦í,,,1050611,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031211,120.73,2,2,1,¦³,¦³,8400000,69577,©Y¹D¥­­±,29.8,0,,RPOOMLLLPHLFFIF58CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T®l°Ï¤T¾ð¸ô168«Ñ1~30¸¹,34.12,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050621,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤T¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,,93.24,3,2,1,¦³,µL,4840000,51909,,0.0,0,¶§¥x¥~±À¼p©Ð,RPVOMLLLPHLFFIF66CA
¤T®l°Ï,¤g¦a,¤¤®H¬q181~210¦a¸¹,1960.15,,¤s©Y¦a«O¨|°Ï,ªL·~¥Î¦a,1050529,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2800000,1428,,0.0,0,,RPTNMLSKPHLFFIF96CA
¾ðªL°Ï,¤g¦a,ªFÂ×¬q601~630¦a¸¹,141.87,¨ä¥L,,,1050701,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3000000,21146,,0.0,0,,RPXNMLSKPHLFFIF37CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¾ðªL°Ï¤T«Tµó90«Ñ31~60¸¹,100.73,¤u,,,1050614,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h,¤G¼h,¤u¼t,¤u·~¥Î,¿ûµ¬²V¾®¤g³y,,129.6,0,0,0,µL,µL,15500000,,,0.0,0,¤@¼Ó«á­±ªÅ¦a¼W«Ø,RPSNMLKLPHLFFIF78CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¾ðªL°Ï±Ò´¼µó82«Ñ1~30¸¹,32.07,¦í,,,1050614,¤g¦a2«Øª«1¨®¦ì0,¤»¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050223,123.44,3,2,2,¦³,¦³,12780000,103532,,0.0,0,,RPOOMLTKPHLFFIF66CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T®l°Ï¾Ç¶Ô¸ô151~180¸¹,15.7,°Ó,,,1050531,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤G¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0980730,196.42000000000002,3,2,2,¦³,¦³,15700000,79931,©Y¹D¥­­±,39.03,0,,RPROMLTKPHLFFIF96CA
Åaºq°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«Åaºq°Ï¥Ã´¼µó43«Ñ1~30¸¹,80.18,¦í,,,1050627,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,,98.84,6,2,3,¦³,µL,4100000,41481,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPVOMLTKPHLFFIF37CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T®l°Ï¤j¾Ç¸ô61~90¸¹,9.26,¦í,,,1050623,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1010608,56.35,1,1,1,¦³,¦³,5680000,100799,©Y¹D¾÷±ñ,12.67,0,¥t­t¾áÃº¯Ç¤g¦a¼W­Èµ|¢C55021¤¸,RPSNMLTKPHLFFIF96CA
¤T®l°Ï,¤g¦a,¤¤¶é¬q781~810¦a¸¹,2214.92,¦í,,,1050617,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,89988400,40628,,0.0,0,1.¦a¤W¦³¥¼«O¦sµn°O«Øª«¤G´É2.ªe¤t°Ï¥H¤½§i²{­È­p»ù,RPWOMLSKPHLFFIF37CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T®l°Ï¤¤µØ¸ô75«Ñ1~30¸¹,20.8,¦í,,,1050615,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851101,115.32000000000001,3,2,2,¦³,¦³,7600000,65904,,0.0,0,,RPUNMLSKPHLFFIF07CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T®l°Ï´_¿³¸ô151~180¸¹,3.68,¨ä¥L,,,1050623,¤g¦a1«Øª«1¨®¦ì0,¤Q¤»¼h,¤Q¤»¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830510,37.989999999999995,1,1,1,¦³,¦³,2880000,75809,,0.0,0,Á`»ù§tÃØ¿O¹¢¡B§É²Õ¡B¼ö¤ô¾¹¡B¦B½c¡B¬~¦ç¾÷¡B§N®ð1¥xµ¥³Ã­Ñ¡C,RPRNMLMLPHLFFIF88CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T®l°Ï¾Ç¦¨¸ô331~360¸¹,20.57,°Ó,,,1050607,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,¤G¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1010724,215.78,4,2,2,¦³,¦³,17500000,81101,©Y¹D¥­­±,40.51,0,,RPPOMLLLPHLFFIF68CA
¾ðªL°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¾ðªL°Ï¤å¼wµó1«Ñ1~30¸¹,28.5,¦í,,,1050630,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0660507,77.0,3,2,2,¦³,µL,6000000,77922,,0.0,0,,RPSOMLLLPHLFFIF98CA
Åaºq°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Åaºq°Ï°ê¤¤µó61~90¸¹,33.07,¦í,,,1050629,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970218,171.53,3,2,2,¦³,¦³,6650000,38769,©Y¹D¥­­±,47.01,0,,RPWNMLLLPHLFFIF66CA
Åaºq°Ï,¤g¦a,³³²¡¬q1171~1200¦a¸¹,45.42,¨ä¥L,,,1050624,¤g¦a22«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1547289,34066,,0.0,0,,RPPPMLKLPHLFFIF68CA
Åaºq°Ï,¤g¦a,¦y¤s¸}¬q451~480¦a¸¹,78.37,¨ä¥L,,,1050624,¤g¦a26«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2498714,31884,,0.0,0,,RPQPMLKLPHLFFIF78CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T®l°Ï¤¤¥¿¸ô¤@¬q174«Ñ4§Ë1~30¸¹,90.8,¦í,,,1050528,¤g¦a1«Øª«3¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,,212.55,4,2,2,¦³,µL,10500000,49400,,0.0,0,,RPPNMLKKQHLFFIF48CA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T®l°Ï¤j´¼¸ô1~30¸¹,18.03,¦í,,,1050619,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0950123,150.72,3,2,2,¦³,¦³,9150000,60709,©Y¹D¥­­±,35.8,0,,RPSNMLSKQHLFFIF96CA
¤g«°°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤g«°°Ï¤¤¥¡¸ô¤@¬q249«Ñ29§Ë1~30¸¹,26.71,¦í,,,1050430,¤g¦a4«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0691015,85.67,3,2,1,¦³,µL,7800000,91047,,0.0,0,,RPQQMLOKPHLFFAF48DA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤T®l°Ï¥Á¥Íµó1«Ñ1~30¸¹,19.65,¦í,,,1050613,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030613,132.65,2,2,1,¦³,¦³,9150000,68979,©Y¹D¥­­±,31.82,0,,RPVOMLOJQHLFFIF86CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¥Á¥Í¸ô¤G¬q241~270¸¹,8.9,¦í,,,1050618,¤g¦a1«Øª«1¨®¦ì0,¤Q¤K¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860910,109.63,2,2,2,¦³,¦³,17620000,160722,,0.0,0,,RPSPMLPKPHLFFAF68DA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªO¾ô°ÏÂù¤Q¸ô¤@¬q1~30¸¹,13.67,¦í,,,1050527,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980827,111.53,2,2,1,¦³,¦³,15460000,138617,©Y¹D¾÷±ñ,19.38,0,,RPPNMLQKPHLFFAF28DA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¥Á¥Í¸ô¤G¬q121~150¸¹,11.48,¦í,,,1050620,¤g¦a5«Øª«1¨®¦ì0,¤G¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,,113.58,3,2,2,¦³,¦³,14600000,128544,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPUNMLSKPHLFFAF98DA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°Ï©÷¥­µó41«Ñ1~30¸¹,12.82,¦í,,,1050529,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850318,96.83,2,2,1,¦³,¦³,8580000,88609,,0.0,0,,RPOPMLOLPHLFFBF38DA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°Ï¤¤­ìªF¸ô181~210¸¹,23.95,°Ó,,,1050621,¤g¦a1«Øª«1¨®¦ì2,¤Q¤»¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1011214,297.06,4,2,2,¦³,¦³,28650000,96445,©Y¹D¥­­±,76.61,0,,RPRNMLRKPHLFFBF68DA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï¤å¤Æ¤G¸ô¤G¬q88«Ñ1~30¸¹,25.21,¦í,,,1050619,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970131,173.32,3,2,2,¦³,¦³,12100000,69813,©Y¹D¥­­±,29.74,0,,RPSNMLRKPHLFFBF78DA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°ÏºaµØ¸ô¤@¬q61~90¸¹,27.27,¦í,,,1050622,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031003,204.10000000000002,3,2,2,¦³,¦³,29500000,165073,©Y¹D¥­­±,39.93,2400000,,RPTOMLKLPHLFFBF38DA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¦Á¤î°Ï­XÐ¤¸ô121~150¸¹,14.35,¦í,,,1050515,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0981204,103.11,2,2,1,¦³,¦³,9000000,87285,©Y¹D¾÷±ñ,17.06,0,,RPROMLPKPHLFFDF78DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï¤å¤Æ¸ô37«Ñ5§Ë1~30¸¹,34.49,¦í,,,1050614,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¥[±j¿j³y,0630116,72.03,2,2,1,¦³,µL,9100000,126336,,0.0,0,,RPRNMLMLPHLFFCF38DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s©±°Ï¥_©y¸ô¤@¬q91~120¸¹,6.99,¦í,,,1050619,¤g¦a3«Øª«1¨®¦ì0,¤C¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870609,79.59,3,2,1,¦³,¦³,9850000,123759,,0.0,0,,RPOOMLPKPHLFFCF38DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°Ï¤¤¥¿¸ô700«Ñ61~90¸¹,28.89,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890225,170.24,3,2,2,¦³,¦³,15000000,88111,©Y¹D¥­­±,0.0,0,¿Ë¤Í¶¡²¾Âà,RPVOMLPKPHLFFCF09DA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°Ï¤G¤Q±i¸ô31~60¸¹,24.77,¦í,,,1050521,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0861122,150.57999999999998,3,2,2,¦³,¦³,18200000,120866,©Y¹D¾÷±ñ,30.87,0,,RPXOMLTKPHLFFCF07DA
