¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¤T¥Á°Ï,¤g¦a,ÆW¤¤¬q121~150¦a¸¹,106.81,¦í,,,1050621,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,11500101,107669,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPUNMLSKPHLFFDE09CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¤E¦p¤@¸ô61~90¸¹,16.24,°Ó,,,1050620,¤g¦a2«Øª«1¨®¦ì1,¤Q¤G¼h¡A¹q±è¼Ó±è¶¡,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840511,194.8,4,2,2,¦³,¦³,7550000,38758,©Y¹D¥­­±,0.0,0,,RPWNMLSKPHLFFDE66CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¨W¶§¸ô1~30¸¹,6.78,¦í,,,1050620,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830721,47.599999999999994,1,0,1,¦³,¦³,1880000,39496,,0.0,0,¦X·N¸Ñ°£¶R½æ®×¥ó.,RPQNMLPKPHLFFDE38CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¥Á±Ú¤@¸ô794«Ñ1~30¸¹,5.76,¦í,,,1050609,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850719,76.16,2,1,2,¦³,¦³,2930000,38472,,0.0,0,,RPXNMLOKPHLFFDE98CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï§J±j¸ô104«Ñ1~30¸¹,66.2,¦í,,,1050613,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¥[±j¿j³y,0660127,77.9,3,2,2,¦³,µL,8000000,102696,,0.0,0,,RPUNMLOKPHLFFDE68CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï­«¼yµó271~300¸¹,7.41,°Ó,,,1050621,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0690119,34.02,2,2,1,¦³,µL,4200000,123457,,0.0,0,¦³¾ã­×,RPPNMLOKPHLFFDE18CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°ÏµØ¥ßµó31~60¸¹,145.8,¦í,,,1050618,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040608,282.95,6,2,5,¦³,µL,15000000,53013,,0.0,0,,RPTNMLMLPHLFFCE38CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï·ç§µµó43«Ñ1~30¸¹,24.6,°Ó,,,1050627,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0740710,81.23,3,2,1,¦³,µL,2300000,28315,,0.0,0,,RPVNMLSKPHLFFCE09CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eÂí°Ï¾G©M«n¸ô361~390¸¹,40.01,°Ó,,,1050615,¤g¦a1«Øª«1¨®¦ì2,¤Q¤T¼h¡A¤Q¥|¼h,¤G¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960509,465.64,5,3,4,¦³,¦³,33500000,71944,©Y¹D¥­­±,47.72,0,,RPPOMLSKPHLFFCE58CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eÂí°ÏÆX¥J¤º¸ô29«Ñ1~30¸¹,26.29,¦í,,,1050604,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031006,187.53,3,2,2,¦³,¦³,10400000,55458,©Y¹D¥­­±,24.87,0,"ªþ§N®ð,§ÉÂd²Õ,¿O¹¢",RPTNMLLLPHLFFCE28CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eÂí°Ï·ç¶©¸ô511~540¸¹,21.33,¦í,,,1050630,¤g¦a2«Øª«1¨®¦ì1,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040708,168.74,3,2,2,¦³,¦³,10680000,63293,©Y¹D¥­­±,37.22,0,,RPSNMLKLPHLFFCE08CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eÂí°Ï·ç¶©¸ô511~540¸¹,14.86,¦í,,,1050630,¤g¦a2«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040708,129.98000000000002,2,2,1,¦³,¦³,9200000,70780,©Y¹D¥­­±,37.22,0,1.¹ê«~«Î¡C,RPTNMLKLPHLFFCE18CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤p´ä°Ï¤s©ú¸ô151~180¸¹,16.07,¦í,,,1050630,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041106,110.07000000000001,2,2,2,¦³,µL,6620000,60144,©Y¹D¾÷±ñ,8.7,0,,RPROMLKLPHLFFCE08CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï©±¥_¸ô181~210¸¹,24.32,°Ó,,,1050601,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡AÃM¼Ó,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0801224,249.06,1,2,3,¦³,¦³,8250000,33125,,0.0,0,,RPQNMLLLPHLFFCE97CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï´äºÖµó29«Ñ31~60¸¹,81.0,¦í,,,1050606,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040205,281.06,4,2,4,¦³,µL,16000000,56927,,0.0,0,,RPTNMLRLPHLFFCE88CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eÂí°Ï¦ò¤¤¸ô61~90¸¹,31.66,°Ó,,,1050615,¤g¦a1«Øª«2¨®¦ì2,¤C¼h,¤Q¥|¼h,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0800301,330.75,0,0,0,µL,¦³,6500000,19652,©Y¹D¥­­±,0.0,0,,RPTNMLLMPHLFFCE38CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï®Û¶§¸ô241~270¸¹,82.0,¦í,,,1050630,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡AÃM¼Ó¡A¦a¤U¼h,¤T¼h,©±­±(©±¾Q),,¿ûµ¬²V¾®¤g³y,0760417,187.33,5,1,3,¦³,µL,8200000,43773,,0.0,0,,RPTOMLNKPHLFFCE48CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ïº~¥Á¸ô481~510¸¹,11.52,¦í,,,1050614,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850730,71.58,2,2,1,¦³,¦³,3050000,42610,,0.0,0,,RPUNMLOKPHLFFCE58CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eÂí°Ï¤åªLµó31~60¸¹,20.76,¦í,,,1050613,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850708,191.57999999999998,4,2,2,¦³,¦³,8600000,44890,©Y¹D¥­­±,0.0,0,,RPSNMLQKPHLFFCE58CA
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°Ï®Û¶§¸ô209«Ñ21§Ë1~30¸¹,58.0,¦í,,,1050624,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0631112,84.36,3,2,2,¦³,µL,4000000,47416,,0.0,0,,RPVNMLPKPHLFFCE78CA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï®ÛªLµó121~150¸¹,100.0,¦í,,,1050524,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡A¥|¼h¡A¤­¼h¡AÃM¼Ó¡A¨£¨ä¥¦µn°O¨Æ¶µ,¤­¼h,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0960801,275.73,6,3,5,¦³,µL,25300000,91756,,0.0,0,,RPQOMLPKPHLFFCE38CA
­d¶®°Ï,¤g¦a,ºÖªe¬q811~840¦a¸¹,73.0,¦í,,,1050704,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4386000,60082,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPSNMLMJQHLFFBE08CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï¤å¤Æ¸ô61~90¸¹,23.6,°Ó,,,1050627,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0720727,125.69,3,2,2,¦³,¦³,6500000,51715,,0.0,0,,RPROMLMJQHLFFBE08CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°ÏªZ©÷¸ô70«Ñ41§Ë1~30¸¹,13.0,¦í,,,1050629,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0700630,19.76,3,1,2,¦³,µL,700000,35425,,0.0,0,,RPXNMLMKQHLFFBE68CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¦Û±j¤T¸ô1~30¸¹,1.69,°Ó,,,1050604,¤g¦a2«Øª«1¨®¦ì0,¤G¤Q¤»¼h,¤K¤Q¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),°Ó·~¥Î,¿û°©¿ûµ¬²V¾®¤g³y,0880401,46.0,1,1,1,¦³,¦³,4000000,86957,,0.0,0,,RPXNMLOKPHLFFBE78CA
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ïªø¥Íµó1~30¸¹,4.75,°Ó,,,1050520,¤g¦a2«Øª«1¨®¦ì0,¤T¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830620,32.64,1,1,1,¦³,¦³,1300000,39828,,0.0,0,,RPQNMLMJQHLFFAE77CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¤å©¾¸ô61~90¸¹,11.9,°Ó,,,1050609,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050114,129.01,3,2,2,¦³,¦³,8550000,66274,¤É­°¾÷±ñ,0.0,0,,RPPNMLTLQHLFFAE58CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¹ª¤s¤T¸ô241~270¸¹,31.42,¦í,,,1050701,¤g¦a1«Øª«2¨®¦ì1,¤Q¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010716,294.42,4,2,2,¦³,¦³,19233900,65328,©Y¹D¥­­±,31.29,0,,RPUOMLKKQHLFFAE18CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,13.93,°Ó,,,1050620,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,165.61,3,2,1,¦³,¦³,10500000,65155,©Y¹D¥­­±,29.78,1650000,,RPROMLTKPHLFFBE78CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,11.62,°Ó,,,1050628,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,157.15,3,2,1,¦³,¦³,9980000,66185,©Y¹D¥­­±,29.78,1550000,,RPSOMLTKPHLFFBE88CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,13.93,°Ó,,,1050628,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,165.61,3,2,1,¦³,¦³,11300000,68836,©Y¹D¥­­±,29.78,1950000,,RPUOMLTKPHLFFBE09CA
­d¶®°Ï,¨®¦ì,°ª¶¯¥«·s¿³°Ï©M¥­¤@¸ô211~240¸¹,11.78,°Ó,,,1050706,¤g¦a0«Øª«0¨®¦ì3,¦a¤U¼h,¤Q¤@¼h,¨ä¥L,,¿ûµ¬²V¾®¤g³y,0680920,151.55,0,0,0,¦³,¦³,3000000,,©Y¹D¥­­±,0.0,3000000,,RPQNMLLLPHLFFBE87CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï©y©÷µó1~30¸¹,24.5,¦í,,,1050604,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0680116,58.81,2,1,2,¦³,µL,3680000,62574,,0.0,0,,RPSNMLLLPHLFFBE08CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¤­ºÖ¤T¸ô91~120¸¹,8.75,°Ó,,,1050604,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0660114,74.16,3,2,2,¦³,¦³,4850000,65399,,0.0,0,"ªþ®a¨ã,§N®ð",RPWNMLLLPHLFFBE48CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï·s¿³¸ô31~60¸¹,9.32,°Ó,,,1050706,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040306,83.45,2,1,1,¦³,¦³,7100000,85081,,0.0,0,,RPUNMLTKPHLFFBE98CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,8.51,°Ó,,,1050624,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,108.0,2,1,1,¦³,¦³,7780000,72817,©Y¹D¾÷±ñ,14.89,1000000,,RPVNMLTKPHLFFBE09CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,9.22,°Ó,,,1050615,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,107.02000000000001,2,1,1,¦³,¦³,7200000,69467,©Y¹D¾÷±ñ,14.89,800000,,RPXNMLTKPHLFFBE66CA
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·s¿³°ÏªL´Ë¤@¸ô241~270¸¹,9.22,°Ó,,,1050705,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050413,107.02000000000001,2,1,1,¦³,¦³,7900000,73809,©Y¹D¾÷±ñ,14.89,1100000,,RPPOMLTKPHLFFBE58CA
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ï¤¤µØ¤T¸ô211~240¸¹,4.68,°Ó,,,1050619,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0720223,50.51,2,1,1,¦³,¦³,1500000,29697,,0.0,0,,RPQPMLSKPHLFFAE58CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N¥_¤­µó31~60¸¹,24.3,¦í,,,1050620,¤g¦a1«Øª«1¨®¦ì2,¥|¼h,¤G¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020301,302.28000000000003,3,2,3,¦³,¦³,21200000,70134,©Y¹D¥­­±,33.32,0,,RPWOMLPLPHLFFAE88CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³NªF¤»µó121~150¸¹,13.24,°Ó,,,1050608,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951101,147.78,3,2,2,¦³,¦³,8280000,56029,©Y¹D¥­­±,0.0,0,,RPTOMLKLPHLFFAE08CA
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ï·ç·½¸ô31~60¸¹,12.9,°Ó,,,1050616,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780203,118.83,4,2,2,¦³,¦³,5660000,47631,,0.0,0,,RPTOMLQLPHLFFAE68CA
ÆQÑL°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ÆQÑL°Ï©²¥_¸ô1~30¸¹,2.02,¦í,,,1050629,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0701124,31.89,1,0,1,¦³,¦³,400000,12543,,0.0,0,,RPRNMLKMPHLFFAE87CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,16.69,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤Q¤C¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,203.3,3,2,2,¦³,¦³,14660000,72110,©Y¹D¥­­±,18.77,0,,RPROMLTJQHLFFAE68CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,17.1,¦í,,,1050614,¤g¦a1«Øª«1¨®¦ì1,¤Q¤C¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,207.8,3,2,2,¦³,¦³,15150000,72907,©Y¹D¥­­±,18.77,0,,RPSOMLTJQHLFFAE78CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,19.85,¦í,,,1050620,¤g¦a1«Øª«1¨®¦ì2,¤G¤Q¤@¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,257.18,3,2,2,¦³,¦³,21530000,83716,©Y¹D¥­­±,37.54,0,,RPTOMLTJQHLFFAE88CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,17.1,¦í,,,1050620,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,207.8,3,2,2,¦³,¦³,15880000,76420,©Y¹D¥­­±,18.77,0,,RPUOMLTJQHLFFAE98CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,17.1,¦í,,,1050623,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,207.8,3,2,2,¦³,¦³,15570000,74928,©Y¹D¥­­±,18.77,0,,RPWOMLTJQHLFFAE56CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,21.26,¦í,,,1050623,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,253.81,3,2,2,¦³,¦³,21080000,83054,©Y¹D¥­­±,18.77,0,,RPXOMLTJQHLFFAE66CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,20.03,¦í,,,1050623,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,240.47,3,2,2,¦³,¦³,17150000,71319,©Y¹D¥­­±,18.77,0,,RPVNMLKKQHLFFAE18CA
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¹ª¤s°Ï¬ü³N«n¤T¸ô301~330¸¹,20.03,¦í,,,1050624,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050120,240.47,3,2,2,¦³,¦³,17460000,72608,©Y¹D¥­­±,18.77,0,,RPWNMLKKQHLFFAE28CA
