¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖ¤W«ÑÀsªY¤@§Ë1~30¸¹,3.59,¦í,,,1050628,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0781028,20.869999999999997,1,0,1,¦³,µL,1200000,57499,,0.0,0,,RPWQMLNKPHLFFCB68CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï©¾©ú«n¸ô91~120¸¹,19.33,¦í,,,1050609,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0951222,210.76,4,2,2,¦³,¦³,16680000,79142,©Y¹D¥­­±,21.96,0,,RPROMLKKQHLFFAB57CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¶Q©Mµó63«Ñ1~30¸¹,159.0,¦í,,,1050530,¤g¦a5«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0631003,107.38,5,2,2,¦³,µL,12500000,116409,,0.0,0,,RPWNMLPJQHLFFAB38CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°Ï¤Q¥Ò¸ô421~450¸¹,9.66,¦í,,,1050624,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤T¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830714,50.68,1,1,1,¦³,¦³,1000000,19732,,0.0,0,,RPPPMLPJQHLFFAB87CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤å¤ß«n¸ô901«Ñ1~30¸¹,11.29,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860204,150.91,4,2,2,¦³,¦³,5800000,38434,©Y¹D¥­­±,0.0,0,,RPSNMLLLPHLFFAB67CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï±R­Û¨½¤T¥Á¦è¸ô361~390¸¹,11.74,°Ó,,,1050518,¤g¦a2«Øª«1¨®¦ì1,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0941011,127.61000000000001,3,2,2,¦³,¦³,7550000,59165,©Y¹D¾÷±ñ,0.0,0,,RPPNMLPLPHLFFAB77CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï°ª¤u¸ô241~270¸¹,11.31,¦í,,,1050624,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830630,88.5,3,2,1,¦³,¦³,3350000,37853,,0.0,0,,RPRNMLSLPHLFFAB28CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°ÏªF­^¤Q¤Gµó61~90¸¹,151.69,¦í,,,1050610,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850210,210.82,4,3,3,¦³,µL,15700000,74471,,0.0,0,,RPSNMLSLPHLFFAB38CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°Ï§ò·ËªF¸ô¤@¬q271~300¸¹,14.53,¦í,,,1050606,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0940204,101.37,2,1,1,¦³,¦³,4600000,45378,©Y¹D¥­­±,0.0,0,,RPVPMLTLPHLFFAB98CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°Ï´_¿³¸ô¤­¬q181~210¸¹,5.26,¦í,,,1050618,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤K¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840511,31.020000000000003,1,1,1,¦³,¦³,1250000,40297,,0.0,0,,RPOOMLTLPHLFFAB18CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï»OÆW¤j¹D¤G¬q481~510¸¹,19.48,°Ó,,,1050611,¤g¦a1«Øª«1¨®¦ì2,¤»¼h,¤G¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1011121,280.38,3,2,2,¦³,¦³,21680000,77324,©Y¹D¥­­±,55.18,0,,RPTOMLLJQHLFFAB77CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï´_¿³¸ô¤G¬q151~180¸¹,26.95,¦í,,,1050615,¤g¦a2«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040731,156.98,3,2,2,¦³,¦³,11500000,73258,©Y¹D¥­­±,0.0,0,,RPOPMLNKPHLFFAB57CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¥ÁÅv¸ô304«Ñ1~30¸¹,23.85,¦í,,,1050608,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0700508,118.7,3,2,2,¦³,¦³,5380000,45324,,0.0,0,,RPOPMLPKPHLFFAB77CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¦V¤W¥«³õ1~30¸¹,54.0,¨ä¥L,,,1050525,¤g¦a3«Øª«3¨®¦ì0,¤@¼h¡A¤G¼h,¤G¼h,©±­±(©±¾Q),°Ó·~¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0620614,81.9,0,0,0,µL,µL,11750000,143468,,0.0,0,,RPRNMLSKPHLFFAB18CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï©¾©ú«n¸ô121~150¸¹,23.38,¦í,,,1050531,¤g¦a1«Øª«1¨®¦ì2,¤K¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0871030,280.9,3,2,3,¦³,¦³,18800000,66928,©Y¹D¥­­±,33.49,0,,RPUPMLOKPHLFFAB28CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤j¼yµó¤@¬q130«Ñ1~30¸¹,15.94,¦í,,,1050627,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810624,128.66,5,1,5,¦³,¦³,5250000,40805,,0.0,0,,RPPNMLPKPHLFFAB67CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï¤­Åv¸ô1~30¸¹,17.13,°Ó,,,1050627,¤g¦a1«Øª«2¨®¦ì1,¤C¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0751231,161.60999999999999,4,2,2,¦³,¦³,7150000,44242,©Y¹D¾÷±ñ,0.0,0,,RPQNMLPKPHLFFAB77CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°Ï´_¿³¸ô¥|¬q61~90¸¹,7.02,°Ó,,,1050627,¤g¦a1«Øª«2¨®¦ì0,¤Q¤@¼h,¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0721001,50.64,2,2,2,¦³,¦³,1680000,33175,,0.0,0,,RPRNMLPKPHLFFAB87CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°ÏµØ¬üµó480«Ñ1~30¸¹,3.86,°Ó,,,1050617,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤@¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0980804,42.91,1,0,1,¦³,¦³,3520000,82032,¤É­°¾÷±ñ,0.0,0,,RPUNMLPKPHLFFAB18CA
¤¤°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤¤°Ï¥ÁÅv¸ô151~180¸¹,1.93,°Ó,,,1050630,¤g¦a2«Øª«1¨®¦ì0,¤G¤Q¤K¼h,¤G¤Q¤K¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0860131,37.55,1,1,1,¦³,¦³,1250000,33289,,0.0,0,,RPWNMLPKPHLFFAB38CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤T¥Á¸ô¤@¬q50«Ñ1~30¸¹,2.76,¦í,,,1050703,¤g¦a2«Øª«1¨®¦ì0,¤C¼h,¤Q¤E¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840113,36.29,0,0,0,µL,¦³,1000000,27556,,0.0,0,,RPOOMLPKPHLFFAB67CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤T¥Á¸ô¤@¬q50«Ñ1~30¸¹,2.79,¦í,,,1050701,¤g¦a2«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¤E¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840113,36.48,0,0,0,µL,¦³,1060000,29057,,0.0,0,,RPPOMLPKPHLFFAB77CA
«n°Ï,¤g¦a,¥¿¸q¬q¤E¤p¬q1~30¦a¸¹,91.67,°Ó,,,1050615,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6000000,65452,,0.0,0,¦@¦³ª««ù¤À¶R½æ¡A¦³¦a¤W¥¼«O¦s«Øª««Ý³B²z,RPWNMLMJQHLFFAB08CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï°·¦æ¸ô1021~1050¸¹,3.21,°Ó,,,1050703,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¤K¼h,¤T¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,0870528,62.04,1,1,1,¦³,¦³,3400000,54803,,0.0,0,,RPUPMLPLPHLFFAB48CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¸ô155«Ñ1~30¸¹,27.51,¦í,,,1050616,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050328,178.0,3,2,2,¦³,¦³,11100000,62360,©Y¹D¥­­±,32.41,0,,RPOPMLPLPHLFFAB87CA
¦è°Ï,¤g¦a,«á‚W¤l¬q61~90¦a¸¹,18.88,¦í,,,1050624,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1071871,56773,,0.0,0,,RPROMLLLPHLFFAB67CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤­Åv«n¸ô680«Ñ84§Ë1~30¸¹,107.0,¦í,,,1050607,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¥[±j¿j³y,0690527,98.18,4,2,2,¦³,µL,13700000,139540,,0.0,0,§t¼W«Ø¡C,RPOOMLTKPHLFFAB08CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°Ï§ò·ËªF¸ô¤@¬q271~300¸¹,17.8,¦í,,,1050527,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0940204,126.09,3,2,2,¦³,¦³,3400000,26965,©Y¹D¥­­±,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLLLPHLFFAB37CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤j¼yµó¤G¬q7«Ñ1~30¸¹,16.12,¦í,,,1050621,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó¡A¦a¤U¤@¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0820524,134.31,2,2,1,¦³,¦³,8000000,59564,,0.0,0,,RPRNMLLLPHLFFAB57CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¾Ç©²¸ô146«Ñ1~30¸¹,3.43,¦í,,,1050710,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850627,36.81,1,0,1,¦³,¦³,1505000,40886,,0.0,0,,RPWOMLTKPHLFFAB88CA
¤¤°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤¤°Ï¤j¸Ûµó61~90¸¹,36.0,°Ó,,,1050707,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0730619,189.94,6,2,8,¦³,µL,6300000,33168,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPROMLTKPHLFFAB38CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï´_¿³¥_¸ô567«Ñ31~60¸¹,13.68,¦í,,,1050508,¤g¦a5«Øª«1¨®¦ì0,¤C¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851004,70.49000000000001,3,1,1,¦³,µL,1800000,25536,,0.0,0,,RPPOMLSJQHLFFAB08CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï¦V¤W¸ô¤@¬q79«Ñ1~30¸¹,16.08,°Ó,,,1050603,¤g¦a2«Øª«1¨®¦ì1,¤Q¤»¼h,¤G¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0951019,268.97,3,2,3,¦³,¦³,26000000,96665,©Y¹D¥­­±,12.09,0,,RPXOMLSJQHLFFAB88CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï¤j·~¥_¸ô1~30¸¹,24.99,¦í,,,1050622,¤g¦a2«Øª«1¨®¦ì1,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,,139.34,3,2,2,¦³,¦³,6980000,50093,©Y¹D¥­­±,0.0,0,¥»¥ó°£¥D«Øª«1µ§¥~¡A©|¥]§t1µ§«ù¤À«ù¦³¤§«Øª«¡C,RPSPMLNJQHLFFAB97CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°Ï¼Ö·~¸ô391~420¸¹,24.84,¦í,,,1050620,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040804,171.16,3,1,2,¦³,¦³,8000000,46740,©Y¹D¥­­±,39.72,0,¥»¥ó°£¥D«Øª«1µ§¥~¡A©|¥]§t1µ§«ù¤À«ù¦³¤§«Øª«¡C,RPTPMLNJQHLFFAB08CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¾ð¼w¨½´_¿³¸ô¤@¬q207«Ñ31~60¸¹,24.43,¦í,,,1050620,¤g¦a5«Øª«1¨®¦ì1,¤C¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851004,138.16,3,2,2,¦³,¦³,4480000,32426,©Y¹D¥­­±,0.0,0,,RPVOMLKKQHLFFAB97CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤W¦w¸ô31~60¸¹,3.54,¦í,,,1050622,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841030,31.27,1,0,1,¦³,¦³,1450000,46370,,0.0,0,,RPUOMLOKPHLFFCB38CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖ¤W«Ñ319§Ë1~30¸¹,3.32,¦í,,,1050627,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤»¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0781206,20.6,1,1,1,¦³,¦³,980000,47573,,0.0,0,,RPVOMLOKPHLFFCB48CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j¼[¤Q¥|µó331~360¸¹,24.35,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850109,116.01,3,2,1,¦³,¦³,7380000,63615,©Y¹D¥­­±,0.0,0,,RPVPMLOKPHLFFCB58CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥ÌµÂ¸ô¤@¬q1~30¸¹,3.35,°Ó,,,1050622,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860203,46.27,1,1,1,¦³,¦³,3400000,73482,©Y¹D¾÷±ñ,0.0,0,,RPVOMLPKPHLFFCB58CA
«n¤Ù°Ï,¤g¦a,Ä_¤å¬q1~30¦a¸¹,168.66,¹A,,,1050503,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3316300,19663,,0.0,0,,RPUPMLPKPHLFFCB58CA
«n¤Ù°Ï,¤g¦a,¤s¤l¸}¬q271~300¦a¸¹,178.09,¹A,,,1050707,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2693650,15125,,0.0,0,¦@¦³¤g¦a¡A¦@¦³¤H¶¡¤g¦a«ù¤À¶R½æ¡C,RPRQMLPKPHLFFCB38CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¦w©M¦è¸ô211~240¸¹,54.48,¦í,,,1050519,¤g¦a1«Øª«1¨®¦ì2,¤E¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050113,242.67000000000002,3,2,2,¦³,¦³,20200000,83241,©Y¹D¥­­±,52.88,0,,RPQOMLSKPHLFFCB38CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¦w©M¦è¸ô211~240¸¹,53.74,¦í,,,1050418,¤g¦a1«Øª«1¨®¦ì2,¥|¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050113,239.37,3,2,2,¦³,¦³,18500000,77286,©Y¹D¥­­±,49.58,0,,RPTOMLSKPHLFFCB68CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¦w©M¦è¸ô211~240¸¹,59.45,¦í,,,1050516,¤g¦a1«Øª«1¨®¦ì2,¤G¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050113,264.84000000000003,3,2,2,¦³,¦³,26000000,98172,©Y¹D¥­­±,52.88,0,,RPUOMLSKPHLFFCB78CA
«n¤Ù°Ï,¤g¦a,¥Ã¬K¬q241~270¦a¸¹,356.57,¦í,,,1050524,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,47080000,132036,,0.0,0,,RPUNMLSKPHLFFCB68CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j¼[¤»µó211~240¸¹,11.87,¦í,,,1050624,¤g¦a1«Øª«2¨®¦ì1,¤Q¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811113,75.55,1,1,1,¦³,¦³,4300000,56923,©Y¹D¾÷±ñ,0.0,0,,RPVNMLKLPHLFFCB08CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ïªe«n¸ô¥|¬q601~630¸¹,18.58,¦í,,,1050611,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0930219,185.16,3,2,2,¦³,¦³,16250000,87762,©Y¹D¥­­±,19.47,0,,RPWSMLKLPHLFFCB68CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¾¤©úªFµó151~180¸¹,19.83,¦í,,,1050622,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870915,144.42000000000002,3,2,2,¦³,¦³,7600000,52624,©Y¹D¥­­±,21.96,0,,RPQNMLLLPHLFFCB67CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤­Åv¤­µó301~330¸¹,10.1,¦í,,,1050624,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870507,96.88,3,2,2,¦³,¦³,4500000,46449,,0.0,0,,RPUNMLLLPHLFFCB08CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬KªF¤T¸ô1~30¸¹,31.38,¦í,,,1050624,¤g¦a1«Øª«1¨®¦ì2,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041224,210.46,3,2,2,¦³,¦³,15100000,71748,©Y¹D¥­­±,0.0,0,,RPRNMLMLPHLFFCB87CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ïªø¦w¸ô¤G¬q131«Ñ91~120¸¹,23.5,¦í,,,1050613,¤g¦a1«Øª«1¨®¦ì2,¤Q¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021105,187.26,3,2,2,¦³,¦³,11000000,58742,©Y¹D¥­­±,68.0,0,,RPUNMLMLPHLFFCB18CA
